RegionID,SizeRank,CityName,StateName,Quarter,Year,30_Yr_Mort_Rate,Home_Index,GDP,CPI,Unemp_Rate,Per_Inc,Population
394463,3,Chicago,IL,Q3,2015,3.954615385,206970.9167,18401.626,238.305,5.1,15546.53333,322427.6667
394463,3,Chicago,IL,Q4,2015,3.897857143,207788.7367,18435.137,237.233,5.033333333,15630.6,323110.6667
394463,3,Chicago,IL,Q1,2016,3.738461538,205233.4333,18525.933,237.3863333,4.9,15707.66667,323689
394463,3,Chicago,IL,Q2,2016,3.589230769,211137.55,18711.702,240.1693333,4.933333333,15785.83333,324265.6667
394463,3,Chicago,IL,Q3,2016,3.446153846,217528.1067,18892.639,240.9683333,4.9,15940.63333,324925.3333
394463,3,Chicago,IL,Q4,2016,3.842307692,217623.36,19089.379,241.5046667,4.766666667,16116.5,325557.3333
394463,3,Chicago,IL,Q1,2017,4.173076923,216031.3,19280.084,243.4143333,4.566666667,16357.3,326052.6667
394463,3,Chicago,IL,Q2,2017,3.98,222857.29,19438.643,244.7373333,4.366666667,16551.06667,326554
394463,3,Chicago,IL,Q3,2017,3.883846154,229207.3867,19692.595,245.708,4.333333333,16747.16667,327140.3333
394463,3,Chicago,IL,Q4,2017,3.922307692,229647.8467,20037.088,246.6186667,4.166666667,16995.5,327691.6667
394463,3,Chicago,IL,Q1,2018,4.282307692,228054.6933,20328.553,248.804,4.033333333,17204.66667,328091
394463,3,Chicago,IL,Q2,2018,4.544615385,234318.2867,20580.912,251.3743333,3.933333333,17407.16667,328525.6667
394463,3,Chicago,IL,Q3,2018,4.566923077,239170.1233,20798.73,252.197,3.766666667,17648.36667,329039.6667
394463,3,Chicago,IL,Q4,2018,4.784615385,236633.1967,20917.867,252.052,3.833333333,17852.63333,329521.6667
394463,3,Chicago,IL,Q1,2019,4.373846154,233982.1333,21104.133,252.8966667,3.866666667,18144.93333,329868.3333
394463,3,Chicago,IL,Q2,2019,4.010769231,239702.51,21384.775,255.9276667,3.633333333,18283.2,330245.3333
394463,3,Chicago,IL,Q3,2019,3.658461538,244024.5433,21694.282,256.6293333,3.6,18408.86667,330728.6667
394463,3,Chicago,IL,Q4,2019,3.7,241447.23,21902.39,257.176,3.6,18588,331208
394463,3,Chicago,IL,Q1,2020,3.521538462,239737.0633,21706.513,258.2546667,3.833333333,18774.83333,331536.6667
394463,3,Chicago,IL,Q2,2020,3.239230769,244206.6133,19913.143,256.86,13,20183,331714.6667
394463,3,Chicago,IL,Q3,2020,2.952307692,250594.61,21647.64,259.7663333,8.8,19843.53333,331887.3333
394463,3,Chicago,IL,Q4,2020,2.760714286,256437.0367,22024.502,260.3636667,6.733333333,19714.7,332060.6667
394463,3,Chicago,IL,Q1,2021,2.875833333,260581.44,22600.185,263.1576667,6.233333333,22162.23333,332004.3333
394463,3,Chicago,IL,Q2,2021,3.003846154,273797.4033,23292.362,269.315,5.933333333,21046.06667,332166.3333
394463,3,Chicago,IL,Q3,2021,2.872142857,281942.1567,23828.973,273.6266667,5.066666667,21138.33333,332497
394463,3,Chicago,IL,Q4,2021,3.079230769,280566.9133,24654.603,277.7796667,4.166666667,21284,332801.6667
394463,3,Chicago,IL,Q1,2022,3.822307692,286337.2533,25029.116,284.1226667,3.8,21410.5,332990.6667
394463,3,Chicago,IL,Q2,2022,5.266153846,301069.4867,25544.273,292.572,3.633333333,21659.7,333319.6667
394463,3,Chicago,IL,Q3,2022,5.623076923,302598.8633,25994.639,296.4183333,3.533333333,22018.76667,333762
394463,3,Chicago,IL,Q4,2022,6.664615385,295656.1567,26408.405,297.5066667,3.566666667,22274.06667,334201
394463,3,Chicago,IL,Q1,2023,6.372307692,290778.05,26813.601,300.6153333,3.5,22643.86667,334547
394463,3,Chicago,IL,Q2,2023,6.510769231,303564.34,27063.012,304.1996667,3.566666667,22868.03333,334933.6667
394463,3,Chicago,IL,Q3,2023,7.04,314368.41,27610.128,306.8353333,3.7,23085.7,335430.3333
394463,3,Chicago,IL,Q4,2023,7.303846154,312403.4267,27956.998,307.156,3.733333333,23247.5,335922.6667
394463,3,Chicago,IL,Q1,2024,6.748461538,311755.72,28255.928,310.3583333,3.8,23651.96667,336307.6667
