RegionID,SizeRank,RegionName,RegionType,StateName,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024
102001,999,United States,country,USA,102679.1964,102939.1581,103490.2487,104239.6846,105048.865,105840.3921,106270.4701,106399.6385,106352.1352,106165.6907,105833.0345,105469.6583,105257.6507,105580.9118,106216.4211,107190.3456,108156.0162,109131.3975,109613.9416,109838.6581,109763.9367,109742.3685,109533.8957,109663.8368,109608.4069,110017.7332,110716.1884,111761.3143,112874.34,113965.8214,114688.7782,115158.2023,115326.4344,115277.8679,115018.3878,114753.155,114807.957,115404.1505,116386.5503,117636.4648,119143.0408,120574.7335,121262.7075,121752.6692,122010.6268,122229.9215,122210.1987,122184.7656,122309.5389,123069.402,124247.8003,125663.2532,127173.632,128737.9238,129780.4991,130472.7911,130889.6446,131231.1171,131315.2601,131244.9457,131314.6022,132175.4054,133440.2426,134954.3862,136604.2094,138261.2132,139328.6382,140030.7859,140437.1348,140563.4481,140443.782,140255.3565,140286.0392,141124.7524,142396.8506,144045.1541,145881.5487,147771.5072,149033.2688,149867.3233,150415.4274,150678.5432,150690.3119,150557.5199,150674.2634,151664.1435,153155.0807,155065.7814,157039.9975,159112.5197,160628.9187,161698.5127,162359.749,162660.4944,162693.9631,162736.4099,163209.231,164647.4949,166657.2411,169321.1879,172131.3929,175004.3908,177090.9981,178607.0007,179634.7879,180296.581,180786.749,181094.7389,181755.0568,183568.0776,186257.941,189264.6199,192551.5731,195917.965,198276.3911,200052.7792,201178.5665,201685.089,201784.2414,201515.1639,201613.4673,203092.4354,205173.6233,207492.0949,209851.04,211844.9027,212758.982,212834.8106,212368.273,211347.1676,209999.3713,208524.3259,207479.3238,207622.3357,208484.1874,209428.5201,210367.6367,211114.6072,210952.4462,209908.8208,208420.279,206321.6206,203964.9491,201239.6573,198772.312,197454.6511,196712.0898,196381.2669,196048.4173,195489.9383,193791.2407,191894.1458,189580.0963,186612.3168,183718.9617,180816.6725,178705.4418,177568.6432,177005.4918,176920.2003,177104.9499,177329.3166,176735.7106,175793.476,174833.4805,174002.5039,172794.1998,171481.1301,170637.1475,170897.5821,171900.3998,172863.1721,173507.2916,173630.6156,173007.6522,171682.9091,170058.4888,168208.8655,166234.754,164195.2467,162658.4924,162108.0222,161935.3586,162127.3434,162561.7955,163069.6618,162826.1192,162193.1032,161141.8719,159999.8466,158698.6099,157502.2322,157138.6295,157811.2484,158971.3902,160624.886,162463.5971,164018.841,164576.3747,165282.0169,165361.1593,165148.3664,165072.143,164864.5863,164977.6225,166351.1909,168437.7909,170993.1429,173765.7178,175654.4641,177202.5955,178186.1631,178783.7404,178385.7724,178157.0497,177715.7865,177694.1625,178969.0086,180750.1937,183195.4635,185132.7475,187029.3111,187788.6262,188025.6224,187521.5805,187453.8152,187166.7949,186510.2515,186679.877,187984.6961,189880.1175,192531.6056,194725.0202,196857.028,198482.5226,199343.5276,199759.947,199650.88,199517.9849,199527.9534,199656.702,200206.825,202459.6087,204989.8106,207177.7441,208816.3251,209912.1077,210578.0847,210893.72,210931.4067,210774.4424,210447.5454,210963.9077,212562.4688,215165.1555,217691.7675,220211.4805,222283.4186,223451.7258,224212.9499,224681.8589,224679.81,224568.6554,224306.2643,224482.0795,226754.9948,228904.9585,231592.0819,233925.1133,236738.9445,237697.7047,238079.2519,237587.4232,237027.7856,236549.3102,236021.2786,236435.0136,238168.35,240184.4714,242544.3528,245188.7294,247082.369,248033.2017,248342.4056,248656.3841,248976.178,248776.8909,248860.1869,249482.6628,251520.3981,253882.2618,255416.6765,257550.1105,260734.0701,263708.3035,267567.7783,270334.2412,273005.5164,275155.0165,276562.2435,279763.2434,284553.3963,290349.316,297997.6666,305098.6548,309114.8428,310765.8117,311620.3221,313060.1967,315315.316,316815.2539,321336.6257,326860.6291,333897.1474,342088.3037,348789.1311,354078.8301,354634.6853,352025.1469,349184.5491,347315.6764,344320.5509,340900.1535,338010.8317,337202.3343,339740.0485,344280.2028,348791.219,353260.463,355879.3651,356701.9952,356365.0655,355230.8606,353854.6834,351703.3779,350259.8568,351312.0463,355313.8478,359401.6991
394913,1,"New York, NY",msa,NY,179276.7924,178538.309,178366.9661,178592.2913,179457.9958,180420.121,181016.3003,181237.8929,181114.0866,181070.9853,181087.8962,180970.0589,180587.797,180349.4604,180795.9109,181714.1683,183696.8139,185433.2965,186535.6368,187266.1399,187432.2987,188135.6262,188812.8508,188750.3856,188001.6329,187583.5299,187996.2118,188982.2534,190944.1797,192808.6846,194424.1835,195806.1918,196638.861,197263.0987,198231.4272,198011.6435,198207.1238,198768.4165,200220.4929,202484.1012,205873.2354,209590.1907,211722.005,213737.9511,215138.1918,216541.7659,218094.3623,218906.514,220052.4651,221402.478,223466.6723,226116.1787,230276.8058,234350.4575,237442.5777,240332.9149,242327.4322,244089.9006,245959.0318,246843.8022,248025.6962,249155.3824,251399.024,254328.5461,258770.9083,262883.4076,266495.6822,269627.1429,272168.5632,274141.7865,276181.9403,277722.7698,278449.1977,279445.4026,281998.1315,285151.3289,290379.1218,295855.645,301287.6644,305798.1108,309019.3343,311846.6823,315175.2503,317219.9265,318965.3961,321923.0986,324885.6828,329156.1208,335716.5061,341624.5905,346321.9823,350218.7608,352509.0643,354566.7308,356996.735,358755.4467,359629.2323,361607.0298,364764.504,369906.6577,377330.5093,384762.4785,390944.0665,396665.6041,400772.1939,403970.747,407236.1015,409084.7322,410344.9437,412653.7884,417988.6187,423876.5342,431665.5851,439728.6496,446236.1449,451650.4366,456128.2072,458535.8587,461678.9707,462770.6159,463316.5464,463332.0712,465640.9634,469007.328,474570.4108,478840.992,480303.2974,480156.2696,477594.7648,474273.0363,471510.0734,467377.3734,463960.914,463165.0219,461772.5064,462403.5502,464461.908,465374.6563,466192.6072,464786.6537,462850.7978,460265.7676,457041.8617,453598.5948,449540.4448,444364.6523,442447.7405,439618.9407,439817.422,440481.2987,439111.0089,436164.0961,432188.7635,427018.1533,422717.1499,416822.106,410942.2074,406369.5264,402907.3492,401944.0783,402401.9699,402553.7586,401847.2042,401189.9709,399395.9946,397539.1428,396505.2877,394582.7352,392858.696,390379.8429,390391.45,391503.551,395590.9743,398708.9847,399674.1108,399168.6773,396488.4255,393024.2518,389999.3086,387505.9226,384289.6521,382275.1963,380697.4541,380341.3915,381608.5923,382810.5566,382710.2909,381446.6464,379059.37,375715.0316,373455.626,370481.858,368346.498,368298.4955,368999.4527,371087.4912,374246.2237,377160.3596,378005.0999,379211.2665,377996.4196,376479.2985,375770.9218,375585.0241,374437.7377,373860.1452,375305.5133,378016.4335,383116.9788,387527.2309,391040.5859,393535.5561,394373.8075,393003.615,392409.4772,393011.6434,393321.2368,395130.4822,398336.42,401721.5807,405195.0377,408439.7359,410197.5246,411892.0589,411832.2315,411197.057,409767.4429,408226.8691,406746.9114,406728.2678,407787.886,411673.6529,415757.5654,419919.8766,425001.9307,428886.8198,430321.5834,430694.2073,431123.3478,429919.3196,428852.3638,427645.7251,429547.987,433216.1496,437788.3481,441108.5866,442777.2996,443944.6232,444514.0428,445007.3029,446945.1489,446406.307,447096.7133,448617.8796,452484.4613,456144.4549,461212.5924,465450.0691,468734.1692,471037.9805,471732.3577,470437.5261,471047.4143,470798.5481,468947.3932,470713.6345,473530.4736,478202.9235,483508.3404,489290.7727,492058.4071,493735.6095,492299.5818,490487.3105,488936.5074,488215.2213,488378.9362,489200.588,492205.5447,494805.4452,499655.6825,503156.1037,504386.6676,503871.15,503785.2491,503924.0642,503067.2244,504629.4581,504272.4121,505491.7946,509686.4845,512478.1824,513214.9648,515237.5224,517873.0514,523327.3289,527461.8335,531488.6538,537195.629,539337.2347,543949.242,548876.5542,554445.0047,563194.2038,570568.6154,574865.3062,577217.3289,578901.733,581407.5607,584508.0505,585223.5521,587403.4519,591872.7146,598999.9891,606044.1894,615698.106,624898.4139,625422.1623,622731.2306,618489.1416,615423.7142,612025.5183,608003.2979,606106.9279,601156.1063,604350.1562,612420.2955,619519.4353,627054.8742,633176.5134,635904.5443,637099.3011,638134.3212,638103.6894,639222.319,639803.8864,643363.8937,650939.7874,658935.0271
753899,2,"Los Angeles, CA",msa,CA,186213.6299,187364.3445,188235.2439,188604.4013,189249.6705,189177.6708,187347.2492,185136.1886,182997.8293,181189.3424,179968.3535,182108.4857,183002.208,185147.8471,186802.6359,187563.5712,189121.9667,189795.6826,188978.5547,188035.9805,186619.8258,185656.5609,185391.6703,190174.8041,194030.2316,197336.3229,200020.2796,202318.244,204672.7345,205212.6049,205309.1713,205047.3145,203851.7277,204057.8595,203442.0784,207301.6166,211125.3503,214661.6958,217578.0214,220271.3975,224389.6144,226369.1217,224627.4474,223564.9244,222867.249,222610.9317,222414.0933,225678.9402,229394.3304,234249.1348,238451.1124,241638.6173,245665.5287,248261.2961,248346.1483,247904.5915,247010.6821,246750.3,246988.9773,250017.5167,254374.2395,259597.309,264301.3192,267755.0125,271786.2257,274648.7901,274648.5676,274243.4214,273779.6148,273082.6061,273362.3027,277285.6556,282249.1658,288986.5708,295163.079,300497.0678,306951.3386,313770.3389,316099.8422,317604.1867,319044.7535,320640.4804,322382.1296,327915.498,334265.1488,342921.36,350247.2714,358288.5129,363903.8636,371874.8954,376431.2073,378695.0538,379405.8871,382434.4114,384892.0799,394668.7365,406826.1925,419880.249,434190.1477,451101.3482,463807.5286,473037.9955,478938.7066,482434.3271,484047.688,482223.6799,484723.264,493406.8254,504796.1985,519479.7273,530636.5942,540577.7728,552038.8193,562634.5029,566960.8392,570092.2524,572905.3794,568601.5835,570582.1909,580901.247,586820.7223,599764.3374,609846.7483,616340.4461,624248.3642,624141.4583,620799.5479,610974.5417,604528.3365,596478.9421,589646.8424,594673.479,597701.0472,601878.1955,606667.4424,604832.3451,605381.4885,600046.3326,587032.0908,573023.2566,559767.8226,548734.2739,534468.487,531972.7892,525249.2799,518669.9879,509177.5615,498233.9748,490016.7839,480009.089,466753.3103,458246.6116,444392.4027,428661.3226,415189.9953,414000.3915,415566.3213,415993.4357,417051.4695,418139.7586,414603.6427,414948.4391,413288.5607,407801.028,404979.809,406254.3391,406058.6351,405924.5986,408886.8925,417457.1218,423956.8064,429660.2066,426387.4612,423483.5131,417417.7487,407592.3531,399358.0755,392432.0223,388652.8039,390376.3116,394382.7643,395493.1684,397312.6656,393612.6195,397199.1882,397477.0022,387166.3305,379449.8691,374043.1655,369978.6462,367030.2125,367947.722,368099.7961,369803.9381,372521.1561,375633.5163,379683.2961,384006.577,388470.2,391635.2978,394476.5073,398160.9374,401641.5544,406128.9076,410771.5679,417086.3801,426204.143,437503.5104,447746.4284,456278.786,463145.6891,467979.1644,471192.2082,472342.9977,473150.4676,474572.32,477734.1557,483841.0015,490795.3981,495669.7085,499490.7836,502589.4319,503850.6805,506700.8482,506898.4458,508670.8967,509903.7097,511998.0724,515517.1094,520455.1165,524117.0496,529197.1668,534363.7176,532721.4889,525238.4372,518068.2254,509303.3696,501367.3731,496124.4105,,532047.3101,545042.3845,554662.9112,562064.9084,569480.1488,561666.5947,548314.7255,538706.8303,532182.9115,530950.4275,531980.1727,553558.3651,573751.5459,589970.6843,600959.4934,609524.4149,616999.9426,608309.3829,602672.8423,600207.3719,598853.5101,597517.3827,601030.7948,615410.6239,629195.2458,641305.017,650804.8092,658750.4776,663849.3984,665331.2264,667862.1486,668304.5934,666936.2076,663695.3799,659581.4292,654656.9554,652062.7283,654021.1212,657949.1128,660346.1919,664731.226,667736.0734,669485.2624,671246.1709,671238.279,671507.3105,672735.0656,676318.6909,682179.9622,691095.7894,695580.6171,693377.3992,693828.2073,699145.379,705953.1559,716974.0983,725403.7367,735712.3588,744364.5438,748545.0466,758852.3701,769878.056,786275.6684,803037.3699,817878.9412,824004.8984,821502.0787,821585.816,824919.6083,829222.1897,836026.5614,858139.5739,883141.08,907877.9318,925454.5932,935506.6691,938544.3878,928659.8175,910083.1077,895767.9301,887226.8808,878529.1128,870043.8933,860420.6397,859422.897,868291.2042,881791.337,894499.667,909583.3504,919980.8957,924873.9017,928048.4575,928915.4318,928210.1914,924466.3271,923828.8797,930664.5517,949140.5192,964981.2099
394463,3,"Chicago, IL",msa,IL,130783.246,130185.1202,131612.937,133309.2072,134883.749,136230.8756,137121.3913,137672.1294,137718.9608,137425.2962,136642.8983,135638.4745,134613.8513,134487.8394,135246.628,137742.0043,139107.8563,140123.4619,136686.9458,134056.7143,129285.3822,133675.6516,134461.43,133561.2312,132389.6139,132261.4486,133048.1545,134628.5391,136473.9727,138786.6792,141084.9707,143199.8453,144790.6143,145699.5535,145530.3274,144476.2666,143642.7627,143810.0889,145045.0689,147062.7927,150104.4493,152725.5354,153755.8211,154673.7121,155110.4509,155180.9312,154757.5395,154546.2837,153792.9496,154162.5823,155925.1338,158327.8157,161006.6677,163817.3448,165806.3799,167318.6716,168346.6152,168951.557,168789.0529,168128.683,166965.9299,167508.606,169380.5731,172223.7207,175231.1646,178016.1294,180086.9292,181672.4122,182738.765,183079.8137,182588.6021,181567.7717,180543.6646,181188.9848,182614.3569,185586.2346,188787.1079,191959.3303,194357.081,195955.4773,196791.2814,196829.7234,196729.7698,195702.1707,194599.0075,195064.8191,197268.0985,199958.6615,203000.3026,206102.661,208455.9753,210330.6714,211156.2051,211475.7784,210969.3103,210226.2499,208817.8068,209124.5193,211876.5351,215264.1712,219307.0878,223083.7212,225582.8523,227263.9535,228583.0811,229208.6945,229142.7031,228200.1362,227098.2505,227830.7219,230733.0358,234732.4436,239044.8562,243106.5692,245881.4022,248376.7167,249708.049,249878.2642,249701.7889,248493.6635,246483.874,247251.3844,249382.8373,252818.5607,256113.1931,259223.2791,261025.5771,261733.3461,261370.7335,260473.1758,258876.9986,256805.4254,254038.0495,253153.6607,253951.3291,255810.354,258049.4776,259828.3769,260350.7868,259352.0416,257980.3105,256257.479,252521.9869,248948.2407,241892.6166,243385.4727,240452.4779,242860.5561,242495.1959,243686.3114,240811.5336,239799.75,235308.1,230836.1113,225790.3179,218161.7067,214534.5458,211397.0374,211049.3851,211361.6122,212241.6841,212993.1016,212377.0474,209353.2848,207635.6401,205122.7946,203332.1743,199776.9811,197765.6482,195216.0417,198595.3031,199065.8487,201576.5289,199771.5738,199695.126,197572.7348,194708.3021,190529.6429,187147.0848,183383.4366,179683.8742,179151.6375,178227.2259,179998.1225,180667.2035,181926.6115,181175.7863,179901.6679,176122.9698,174924.1874,170823.1086,167905.0885,165603.9576,164522.2668,164878.3257,166806.9197,169204.2366,170994.2099,171419.7308,171537.7984,170183.7235,168534.2665,167757.2193,166968.4718,166763.6078,167734.4855,171082.6704,174043.273,178367.7366,181446.1973,183760.9355,185528.0926,186907.6192,186988.189,186933.5894,185913.2599,185294.3081,186562.0551,188713.915,192344.8381,195464.4459,198264.7869,199488.3807,199668.8305,199108.2198,198425.8853,196962.3152,194996.4981,193156.0489,194315.0661,196109.1089,199884.9158,203057.1318,205680.7026,207220.4858,208011.5571,208403.7865,207954.429,207007.9932,205937.6947,204923.5192,204839.086,207747.4683,211349.5546,214315.6295,216576.2025,217917.2757,218090.844,218191.6092,217687.3074,216991.159,215782.0987,215346.4125,216965.3949,219665.4232,223112.8514,225793.6036,228021.5256,229335.5524,230265.0821,230142.1296,229683.357,229118.0491,228098.1571,227033.5879,229032.3345,231516.9673,234552.5832,236885.3052,238983.3618,239426.1309,239100.8818,238054.3576,236565.0967,235280.1274,234186.8022,233391.1636,234368.4386,236810.5237,239695.2803,242601.7253,244196.6622,244425.0171,243451.9504,242603.2461,241627.1842,240111.255,239872.0525,239138.1325,240201.0073,242477.0942,244147.2966,245995.4462,248346.6941,250284.2484,253152.8904,255192.3355,256597.3088,257521.4581,258174.9549,260008.7027,263560.6732,268047.8924,273891.0414,279453.2774,282222.9865,282396.1472,281207.3274,280777.0492,280586.6759,280337.0068,282297.5492,285647.5861,291066.6234,296952.5003,301011.8499,305244.1072,305387.1921,302550.1353,299859.2579,298256.9872,295709.3215,293002.1614,290188.937,289482.1908,292663.0235,297809.1133,303416.1006,309467.8079,313329.1098,314933.4313,314842.6948,314208.447,312612.6479,310389.1819,309191.1319,310649.6021,315426.4266,320797.7354
394514,4,"Dallas, TX",msa,TX,109971.7327,110650.7653,111706.1081,112557.5208,113066.4851,113578.3029,114162.472,114026.161,113932.1891,113516.9818,113339.2637,112826.2507,112857.5732,113180.4604,113951.5921,114745.4013,115374.2571,115988.0006,116504.9212,116481.9647,116334.8125,115797.4913,115814.4584,115981.1236,116009.8931,116622.4254,117303.6685,118250.2521,119079.3723,119839.3381,120415.481,120414.7459,119361.491,118903.1897,118596.915,118873.9998,119611.7845,120826.7548,122391.8382,123788.1396,125153.5723,126356.2315,126833.2041,126696.757,127501.3697,127546.0347,127364.6266,127037.1618,127052.7445,127582.5357,128547.881,129488.0381,130083.2805,130790.6244,131674.3837,131631.9614,131607.4833,131443.1768,131271.1509,130497.9564,129480.1253,129960.7763,130864.8871,131626.2031,132128.3353,132740.3348,133631.888,133196.4591,132776.9096,132260.7136,131837.2738,131272.4986,131506.4276,132297.4681,133638.2524,134916.5572,136249.8605,137237.0425,138210.7809,138136.4766,137878.2148,137598.7779,137315.2895,136634.7824,136444.7495,137175.6772,138087.2464,138946.331,139869.3658,140170.1079,140847.6516,140779.6828,140271.6086,139722.8226,139053.3342,139832.2577,141716.2671,144696.1008,146691.7078,147717.8381,148763.2581,149280.9616,150199.0622,150113.1936,149589.5257,148964.1148,148482.0636,148981.4612,148426.6082,149179.3576,150805.8023,151812.0581,152836.445,153606.5708,154287.6232,154170.5502,153044.6116,152434.9303,151542.7066,150691.3043,151189.8735,152015.7165,153562.4303,155458.2363,156381.4319,156693.9755,157584.3301,157355.1563,157622.7959,156885.6847,156301.9294,154688.5828,153821.3711,154511.0014,156230.8487,157511.5524,158436.164,159378.7538,160330.7138,160421.0287,159833.7787,158936.6434,158446.624,155100.8535,153310.0432,153269.4291,153799.9376,154231.099,154857.0762,155200.4032,154564.601,153114.267,151537.6112,149854.0048,148898.2738,147606.162,147549.1589,148534.182,149798.3646,150883.2657,151347.0179,151944.4462,151996.5976,151525.1886,150849.4753,150875.6782,150218.8481,148423.5854,148309.9566,148967.1578,150562.6722,151518.3178,151982.9181,151353.7703,150783.2939,149247.8978,147569.8886,145787.1529,144935.9118,143516.4773,142267.4297,142896.3786,143235.7814,143702.2803,144041.9066,144566.1268,144590.4249,144279.5066,143362.8063,142051.2522,140965.885,139942.3156,140704.1149,142173.9861,143870.0622,145573.5045,147275.9717,148448.8098,149017.5383,149502.5284,149668.9461,149306.8236,149113.0389,149029.1401,149616.4148,151123.0123,153243.3063,155716.6876,158178.2047,159645.4901,160735.2686,161361.1795,161881.476,161767.1752,162097.6545,162021.0624,162637.4576,164424.744,166495.1416,168878.6413,171105.7646,173113.3793,174016.7692,174505.6141,174481.0967,174964.5283,175386.0863,175316.8781,176669.9282,178787.223,181403.9319,184821.6836,187627.6764,190287.3916,192434.0772,193762.3661,194620.9995,195362.9973,196308.6901,196792.2349,198545.8368,200548.6884,204431.0588,207895.8584,210546.073,212797.951,214342.7165,215477.3238,216179.8361,217134.7864,217660.7278,217944.4292,219677.674,222757.5913,227039.9728,230374.2147,233105.1633,234931.6875,236199.2878,237015.9401,237392.7228,237754.2677,238533.5702,238490.0615,239775.7173,243058.5344,246271.198,249481.6491,251433.0519,253457.9245,253723.4951,253177.4059,252115.7547,251086.552,250908.0997,250220.8524,250840.0075,252806.9215,254672.47,256742.4379,258465.6072,259349.3497,259685.7586,259559.386,259117.258,258834.9287,258866.7888,259048.334,260306.8123,262678.2155,264349.8871,265212.9808,267135.2246,269516.8144,271619.9745,274653.0449,276761.9671,279117.2741,281643.5595,283889.268,288170.2014,294726,302288.6701,311219.2765,318793.0093,323203.8507,325729.3478,327816.1979,330524.9636,334489.8472,338248.9054,346887.8759,356819.0638,367273.2732,379931.5199,389486.5524,395842.5383,395820.1138,391011.38,386557.6581,382914.1585,378172.6821,373862.5829,369353.3932,368293.8738,370581.4027,374235.3536,378175.6679,381542.4052,382545.1668,381807.9412,379610.4758,376959.4533,374660.3463,371959.9241,371161.4729,373137.4657,377086.6259,380818.1357
